a_0,a_1,g,v,id
92.1909,47.9823,0,5.1594,741
60.5233,70.9912,0,-2.6487,742
8.8796,49.6733,0,12.4539,743
51.1746,35.3949,0,19.6299,744
40.6713,73.087,0,34.1261,745
60.3918,16.3555,0,16.7351,746
55.7219,8.0936,0,-5.2753,747
41.9778,31.4181,0,9.8586,748
67.3714,93.5285,0,16.9166,749
86.3402,11.5034,0,2.9638,750
5.8721,98.3187,0,11.1194,751
55.8781,30.8879,0,-3.7711,752
89.9082,85.275,0,2.9903,753
67.6395,72.6189,0,10.8089,754
99.5506,79.0378,0,35.4796,755
85.4513,58.2524,0,26.4513,756
33.0931,73.2928,0,6.3148,757
56.3513,2.0197,0,7.4402,758
78.8697,82.3586,0,9.4542,759
58.8094,39.1396,0,5.6538,760
12.8393,89.209,0,31.1344,761
53.1218,86.4428,0,1.9827,762
19.7836,29.5484,0,21.2223,763
22.6016,13.0097,0,2.75,764
22.8312,49.6007,0,4.6297,765
27.1311,7.8438,0,25.373,766
89.8213,66.3839,0,16.2546,767
87.0388,1.7196,0,8.9716,768
53.7822,47.9742,0,22.8944,769
27.0852,89.8434,0,23.0898,770
69.9413,85.2361,0,21.8385,771
73.6488,0.4071,0,-3.1789,772
14.343,20.7132,0,9.2733,773
12.7157,48.4967,0,9.6153,774
4.1064,31.8746,0,11.1606,775
31.6606,88.1217,0,16.0814,776
23.1443,64.9159,0,8.4945,777
18.8745,34.9801,0,-4.9229,778
27.2157,53.8646,0,16.8783,779
55.2371,6.5477,0,8.6446,780
37.5567,95.4173,0,13.7538,781
85.2526,71.5706,0,7.5671,782
91.7923,46.0815,0,-8.8126,783
53.6157,76.1367,0,19.9525,784
17.7642,6.8433,0,1.7145,785
51.1873,34.4323,0,13.2508,786
86.2588,73.5605,0,6.1318,787
70.9845,54.1086,0,13.4556,788
15.1945,3.4785,0,1.0458,789
57.5455,41.5861,0,1.9341,790
46.8712,39.1426,0,20.5469,791
12.1604,67.3489,0,16.4837,792
74.9418,16.7929,0,12.2261,793
59.851,40.6493,0,17.0795,794
88.753,54.7967,0,3.069,795
9.0857,92.471,0,8.8738,796
9.9639,13.0225,0,14.4185,797
63.9033,43.1637,0,22.3479,798
39.4898,64.1027,0,8.637,799
64.005,60.2863,0,27.902,800
2.8877,34.5374,0,10.8028,801
64.4494,97.472,0,3.2571,802
44.054,51.7947,0,10.2804,803
23.6601,47.184,0,11.1531,804
60.4271,83.5929,0,7.7773,805
72.0649,66.4281,0,18.6527,806
71.4522,87.7285,0,14.3765,807
49.6343,61.2605,0,12.7268,808
65.4072,23.0097,0,24.7996,809
24.0071,1.7828,0,27.0217,810
28.2913,51.72,0,-0.969,811
14.5589,50.7876,0,-2.1855,812
32.0194,72.4684,0,-1.5933,813
19.162,99.4702,0,24.1049,814
52.144,42.3845,0,8.5132,815
3.5479,44.0876,0,0.3551,816
28.7794,66.1212,0,-8.5637,817
48.9279,15.5346,0,6.8544,818
14.8604,57.2623,0,9.3565,819
94.1783,13.9296,0,16.8655,820
91.607,53.6228,0,27.6309,821
29.8878,47.0197,0,2.6201,822
8.5283,36.6671,0,14.1341,823
24.5637,4.2726,0,7.9498,824
86.0828,68.3588,0,0.5226,825
26.0044,58.5844,0,4.04,826
70.2716,79.3,0,17.323,827
67.8826,58.1174,0,21.9458,828
72.7754,51.7784,0,23.9091,829
62.8048,1.3158,0,5.9249,830
14.3542,60.1072,0,10.592,831
63.6829,15.4346,0,4.4496,832
76.3204,82.1205,0,7.276,833
27.9438,26.9531,0,7.4221,834
46.7834,78.0065,0,-17.3725,835
70.8247,14.1359,0,-4.6736,836
97.9129,5.8613,0,2.9164,837
39.0487,2.2172,0,22.3544,838
29.6485,24.1867,0,12.1918,839
14.3996,87.2606,0,-3.2199,840
21.2999,31.9678,0,22.0169,841
42.0831,51.9272,0,-2.0587,842
97.9169,71.0806,0,6.8794,843
98.8238,92.4009,0,-4.2674,844
29.8239,44.5158,0,5.1609,845
64.7284,90.3273,0,4.4632,846
30.6276,36.7923,0,0.6027,847
64.3322,5.1969,0,13.0573,848
77.6736,28.5342,0,2.4359,849
61.1289,56.8949,0,2.7152,850
51.7558,16.0323,0,14.7516,851
38.4893,25.7097,0,10.2248,852
48.4797,47.0831,0,4.6886,853
49.7409,95.0487,0,9.4848,854
17.1987,1.5543,0,1.6794,855
86.0751,10.9268,0,23.3158,856
3.1203,31.0137,0,-6.2022,857
33.0424,77.9362,0,-5.6094,858
12.7517,64.0973,0,10.0039,859
91.2126,44.1407,0,26.9236,860
68.7218,35.4038,0,15.9908,861
58.4078,98.6454,0,1.6524,862
55.7637,45.283,0,30.1273,863
52.49,70.0791,0,23.8754,864
65.4582,23.7444,0,7.0629,865
5.7288,84.0913,0,6.5798,866
60.0782,30.1373,0,-2.5955,867
67.7778,0.0134,0,7.8556,868
14.4448,9.317,0,10.2128,869
19.8397,37.4486,0,-0.9715,870
66.9455,46.1224,0,-12.5796,871
40.0323,10.3254,0,3.3077,872
10.7138,72.4717,0,8.1089,873
77.8181,88.882,0,14.5679,874
10.2357,61.6514,0,9.5513,875
83.6669,68.4012,0,2.5015,876
44.457,16.5716,0,9.0747,877
16.7808,70.4633,0,28.7859,878
57.0943,56.0718,0,15.0899,879
30.9805,63.0329,0,10.5241,880
38.1435,25.6492,0,1.6878,881
59.4583,55.9747,0,17.4365,882
36.8018,42.5462,0,14.6149,883
97.0485,60.2474,0,-2.5117,884
28.3291,51.3116,0,-9.2966,885
73.75,88.0588,0,13.3176,886
71.7829,25.3276,0,9.1455,887
87.9042,90.0083,0,15.9202,888
32.3564,2.3224,0,-7.3938,889
70.2957,67.5604,0,12.837,890
2.1015,10.1916,0,7.5941,891
18.2218,81.638,0,-8.3185,892
95.128,60.1635,0,7.5479,893
41.3943,46.6995,0,9.1739,894
95.3454,44.0861,0,22.904,895
6.8121,99.202,0,10.9675,896
65.9692,71.9089,0,1.7285,897
40.4947,27.8941,0,-12.3073,898
7.8715,2.2821,0,-6.3316,899
73.9241,0.2875,0,12.3583,900
61.666,83.1782,0,21.4882,901
41.8881,70.3958,0,-2.7134,902
70.1534,6.4203,0,18.9441,903
64.3356,38.0966,0,12.23,904
64.499,76.1513,0,11.0928,905
97.1737,55.3795,0,1.9134,906
62.7904,63.5209,0,7.3209,907
67.458,43.1537,0,4.8744,908
96.869,71.415,0,40.3063,909
83.4,58.6193,0,5.0026,910
60.0676,46.9685,0,2.8847,911
91.3493,64.6305,0,17.6082,912
16.9927,3.7261,0,-0.0045,913
6.5825,22.6757,0,14.0229,914
33.1401,37.6733,0,5.8794,915
82.1787,49.7111,0,5.8843,916
6.9125,9.9587,0,12.389,917
64.8983,17.8987,0,9.1088,918
65.4205,98.7594,0,19.3379,919
43.1504,28.944,0,4.7284,920
44.0414,95.7924,0,21.0951,921
89.5726,10.6611,0,12.6902,922
11.6721,81.4771,0,6.3375,923
30.1807,3.2307,0,27.5049,924
81.9834,33.182,0,6.59,925
65.0833,82.8953,0,10.8458,926
21.9756,93.3206,0,1.5806,927
20.5851,87.6068,0,0.6183,928
42.3949,4.2662,0,18.5694,929
29.459,5.8,0,5.6864,930
3.3096,4.3104,0,24.2234,931
46.9732,8.1247,0,-4.2304,932
13.9253,94.7523,0,-6.5385,933
7.6832,6.5319,0,3.3663,934
77.7127,11.5809,0,20.0328,935
43.2831,11.5131,0,-11.0791,936
71.7622,44.5686,0,-10.9235,937
53.9856,13.8197,0,9.8145,938
37.2511,84.9661,0,5.9071,939
50.6543,3.5095,0,9.7051,940
87.9307,24.8115,0,5.7811,941
89.6365,52.8629,0,-22.0635,942
32.4147,69.8748,0,-10.953,943
24.2175,69.3455,0,3.6819,944
15.2485,40.5092,0,11.6302,945
28.3624,35.2902,0,0.6211,946
37.3654,0.7977,0,20.2208,947
69.2787,65.2482,0,22.8605,948
13.6854,11.5832,0,-1.4771,949
12.58,96.5823,0,10.7545,950
81.7344,87.2217,0,16.866,951
81.3231,32.3515,0,22.9071,952
98.5347,9.5075,0,11.4995,953
25.1313,18.9518,0,4.6156,954
11.574,67.0893,0,10.7925,955
76.9445,95.7422,0,27.9029,956
77.4692,99.0031,0,7.6136,957
33.2008,39.408,0,9.1012,958
96.6316,42.113,0,7.7331,959
91.9782,4.6675,0,27.7903,960
98.0972,72.2681,0,24.4566,961
0.7785,67.8325,0,9.6141,962
22.673,98.8464,0,28.0765,963
70.8661,25.3394,0,1.7812,964
92.6641,82.2615,0,5.9197,965
19.9247,56.6919,0,5.4342,966
59.33,40.8011,0,15.8531,967
25.8056,3.0044,0,-3.8786,968
60.6788,32.9398,0,15.6241,969
54.8633,19.7929,0,5.3376,970
96.6729,64.294,0,10.4077,971
45.3882,54.674,0,-11.044,972
44.9639,61.9078,0,0.5676,973
36.5218,77.1383,0,26.0057,974
1.6699,36.3685,0,-11.3375,975
72.2366,73.3804,0,12.7099,976
63.6644,90.0748,0,7.7826,977
92.0856,76.4195,0,-3.9546,978
1.4789,86.8619,0,16.2904,979
41.3382,39.2305,0,25.3751,980
15.3854,42.8864,0,28.741,981
73.6741,64.2937,0,9.9345,982
21.4676,6.3168,0,29.9467,983
0.2219,91.1086,0,1.027,984
74.8861,9.8745,0,13.5266,985
25.6608,90.2824,0,15.1351,986
42.118,53.8477,0,0.0688,987
25.0807,31.5121,0,15.1119,988
25.2449,28.4897,0,8.3084,989
93.7287,51.3741,0,8.6374,990
50.2123,42.1878,0,7.9847,991
72.237,96.5397,0,-6.8063,992
41.4497,8.5643,0,14.7218,993
2.545,49.282,0,-5.0663,994
80.9774,94.8269,0,3.3777,995
44.4904,74.4091,0,19.1533,996
70.3454,47.4902,0,15.2813,997
2.499,35.5747,0,22.2081,998
30.7862,6.6685,0,24.4241,999
45.3156,12.8715,0,20.1231,1000
93.3991,31.5647,0,-4.3329,1001
15.4531,78.2498,0,15.6512,1002
84.532,49.1252,0,5.96,1003
99.1869,77.5248,0,-5.5145,1004
36.077,51.0691,0,0.2759,1005
89.5765,9.6195,0,17.6571,1006
89.4213,50.3908,0,24.2395,1007
19.4564,2.6978,0,28.4533,1008
47.0871,57.3669,0,23.3759,1009
56.3121,56.315,0,14.3964,1010
8.0951,35.6747,0,17.66,1011
37.0621,32.9834,0,18.2168,1012
88.1798,62.4245,0,21.2741,1013
99.6246,36.5292,0,19.3335,1014
77.0523,65.7148,0,-0.0587,1015
21.3949,41.7761,0,11.5898,1016
26.6813,48.6306,0,-0.1292,1017
14.5425,80.9778,0,-8.2548,1018
76.1961,62.8069,0,11.3732,1019
13.6852,32.185,0,13.605,1020
29.1373,81.0397,0,6.6989,1021
97.5721,70.4893,0,14.9512,1022
80.3309,49.7221,0,20.8983,1023
44.4743,31.805,0,17.5981,1024
8.7482,31.6112,0,8.6886,1025
71.3334,11.6633,0,19.2937,1026
37.8841,75.8866,0,2.7888,1027
86.406,18.9222,0,28.318,1028
64.9588,63.9416,0,16.1714,1029
47.5242,24.0738,0,21.1849,1030
71.2998,89.538,0,13.7631,1031
37.8852,8.9251,0,7.1369,1032
46.3862,66.3181,0,9.0774,1033
11.3042,63.2164,0,6.6779,1034
83.4931,60.7513,0,13.4336,1035
58.0611,21.6905,0,12.2993,1036
74.7632,30.213,0,19.9004,1037
53.1062,70.2665,0,-9.1505,1038
76.4066,62.6671,0,3.8588,1039
89.2812,17.7202,0,1.8956,1040
16.1842,72.4386,0,12.9086,1041
90.1464,35.7582,0,21.7637,1042
73.5612,86.9067,0,7.631,1043
51.6351,79.7043,0,6.336,1044
99.7769,45.866,0,18.6948,1045
49.9498,92.9403,0,13.2084,1046
6.518,91.5809,0,5.7427,1047
75.1617,12.1079,0,11.6864,1048
13.398,23.6864,0,-4.0526,1049
86.037,58.9737,0,5.702,1050
63.7489,48.1194,0,-4.743,1051
26.9945,29.5992,0,9.6012,1052
62.2979,62.174,0,12.8028,1053
54.8434,83.3242,0,15.9753,1054
31.1783,17.3995,0,21.7239,1055
52.8455,61.2664,0,13.6913,1056
54.6566,65.8953,0,15.9886,1057
79.6042,22.6739,0,3.6333,1058
33.0871,49.4384,0,-6.2354,1059
2.6052,73.8414,0,7.987,1060
80.6129,0.1398,0,8.2012,1061
13.8319,87.1189,0,9.2616,1062
5.4962,90.74,0,1.5556,1063
67.5226,75.8381,0,-4.8026,1064
73.1963,89.486,0,3.7451,1065
64.9426,53.0164,0,17.5758,1066
67.8523,36.8159,0,1.295,1067
3.9635,73.6845,0,14.8768,1068
56.8962,88.5948,0,9.2141,1069
77.5446,6.341,0,-0.3237,1070
63.6126,93.1191,0,16.7766,1071
28.0568,29.4858,0,4.5085,1072
88.6651,34.2251,0,2.3488,1073
26.6226,87.0099,0,14.6327,1074
44.3667,53.4215,0,2.6432,1075
40.3592,89.4886,0,15.2511,1076
28.0318,69.6728,0,14.9052,1077
46.6926,29.8776,0,31.3491,1078
42.8571,73.9757,0,21.3439,1079
12.981,96.7306,0,-4.3602,1080
47.7323,95.1105,0,21.3522,1081
19.2964,86.9391,0,30.9016,1082
27.0681,84.0951,0,20.125,1083
66.1365,12.1399,0,26.8332,1084
93.6861,43.4023,0,17.7962,1085
5.4399,3.8233,0,27.6175,1086
73.7243,8.9871,0,9.8996,1087
93.9666,13.7342,0,5.5462,1088
56.2944,64.6089,0,7.0066,1089
48.8292,33.5653,0,13.3438,1090
89.0936,20.3165,0,12.2117,1091
44.399,28.698,0,23.3029,1092
14.0342,83.9813,0,27.8621,1093
94.0443,13.0252,0,22.2293,1094
92.4637,26.571,0,12.3364,1095
44.5594,71.0493,0,1.4531,1096
54.6239,75.4587,0,7.1478,1097
34.3461,88.4635,0,12.1751,1098
80.2329,92.6182,0,2.4446,1099
48.1714,49.319,0,5.2589,1100
24.5012,87.1267,0,18.3646,1101
97.8143,56.0344,0,13.2554,1102
94.3827,0.6216,0,15.2941,1103
85.6406,73.4613,0,-2.9776,1104
99.9863,33.7746,0,9.2721,1105
69.3284,79.1267,0,-9.2833,1106
81.9163,27.1785,0,7.8894,1107
2.3774,90.505,0,19.9603,1108
81.107,13.1825,0,13.7367,1109
60.6813,48.9198,0,1.8759,1110
44.4686,60.9011,0,18.6379,1111
2.6661,85.1381,0,4.3159,1112
95.1901,80.7177,0,15.7866,1113
75.6882,86.3611,0,18.7102,1114
86.9863,92.3637,0,6.56,1115
42.0158,95.9496,0,5.7549,1116
13.2226,93.2949,0,1.5052,1117
81.3453,9.2919,0,20.3241,1118
11.236,47.8368,0,31.8683,1119
65.4303,19.1482,0,-4.9979,1120
79.3422,37.622,0,8.8011,1121
44.2925,51.9191,0,23.2981,1122
97.0445,3.8377,0,17.4694,1123
84.5735,87.6075,0,2.3934,1124
73.6855,47.3757,0,-3.3396,1125
39.5515,71.3541,0,8.1666,1126
85.4752,33.6947,0,22.3403,1127
29.3635,16.2739,0,6.3731,1128
72.6339,28.1088,0,18.7632,1129
35.2498,37.7982,0,-12.5946,1130
30.18,25.5666,0,28.7534,1131
86.5083,2.7693,0,9.8424,1132
95.2392,82.387,0,20.1545,1133
41.1717,7.6872,0,-10.4766,1134
56.9446,53.5692,0,13.4988,1135
98.5183,71.6272,0,26.0942,1136
79.4143,77.2737,0,12.1882,1137
60.5595,60.8318,0,4.524,1138
87.4033,43.7901,0,9.2079,1139
49.36,1.6827,0,22.378,1140
4.8776,18.8106,0,-4.6437,1141
52.0983,57.4884,0,10.684,1142
99.2,8.7643,0,1.2507,1143
79.0653,88.3714,0,19.0057,1144
62.024,65.5569,0,23.958,1145
58.0771,1.218,0,-0.9182,1146
41.2609,7.0886,0,28.2166,1147
34.5972,10.0448,0,5.6843,1148
56.4086,35.2108,0,6.8139,1149
59.6978,81.8318,0,-8.7887,1150
0.8475,23.3459,0,-0.14,1151
81.2739,17.5505,0,14.7209,1152
57.2892,53.7927,0,9.0063,1153
4.3731,9.0893,0,8.6697,1154
39.3394,59.7752,0,8.5446,1155
10.7512,86.5827,0,-4.4349,1156
39.4508,81.6359,0,14.6503,1157
67.0435,63.0088,0,18.6068,1158
51.879,92.3139,0,15.0776,1159
67.7665,41.5199,0,-2.4665,1160
51.2902,63.0258,0,13.487,1161
45.7724,18.4041,0,4.3023,1162
19.72,3.568,0,22.3271,1163
32.9951,30.4751,0,21.4573,1164
14.3884,57.6382,0,7.0967,1165
38.2587,80.7609,0,11.7149,1166
75.6773,97.4739,0,17.3358,1167
79.2376,78.5389,0,0.8406,1168
41.0026,38.7149,0,-0.0496,1169
62.2938,81.3773,0,6.0142,1170
91.8969,64.3326,0,3.1114,1171
39.9577,22.4246,0,8.9175,1172
72.8847,54.0291,0,13.4314,1173
2.8174,11.379,0,14.9339,1174
61.9168,63.7643,0,-7.3743,1175
54.6489,25.6413,0,6.8815,1176
76.5552,36.6432,0,16.7085,1177
44.4748,61.3116,0,11.9256,1178
77.9511,86.1455,0,12.5366,1179
58.9345,19.32,0,-6.4923,1180
66.6142,69.4381,0,8.9074,1181
29.3828,99.5651,0,19.5689,1182
69.7117,35.9172,0,13.1039,1183
24.1181,83.078,0,18.581,1184
18.8016,37.8453,0,2.5721,1185
16.8886,96.1381,0,8.343,1186
90.3672,2.6864,0,7.0758,1187
43.3722,10.9521,0,9.3737,1188
80.4523,20.0993,0,8.6757,1189
96.822,50.0124,0,14.0238,1190
42.2191,55.2852,0,17.6635,1191
28.7115,84.6926,0,26.1455,1192
73.9175,29.4694,0,1.6798,1193
94.0197,84.8975,0,10.7317,1194
53.899,68.9738,0,25.864,1195
35.8297,26.8565,0,18.4234,1196
32.7709,88.9202,0,33.3778,1197
46.358,62.7389,0,27.7362,1198
50.6645,6.2698,0,10.9994,1199
48.2117,82.1526,0,-0.0755,1200
31.1574,14.096,0,24.6796,1201
6.6335,59.3446,0,14.3273,1202
6.8142,11.2906,0,3.4707,1203
10.7241,94.1871,0,15.1377,1204
94.6472,96.2666,0,31.7558,1205
56.6034,40.4267,0,7.3103,1206
74.1823,52.3768,0,12.4544,1207
16.3055,65.1786,0,27.1155,1208
94.9766,53.5301,0,15.7542,1209
51.0763,43.2082,0,17.4583,1210
14.9092,59.818,0,29.4645,1211
18.1383,65.8308,0,-8.2755,1212
2.1764,14.9819,0,-3.6081,1213
24.7877,73.4723,0,8.8533,1214
89.2051,97.0072,0,22.0453,1215
52.299,69.808,0,19.2139,1216
93.3413,28.6459,0,13.2017,1217
4.1329,92.5086,0,7.0427,1218
25.8929,71.0648,0,12.5157,1219
34.0285,72.2999,0,23.0828,1220
74.481,90.2335,0,13.5995,1221
12.7313,67.1391,0,-0.3281,1222
43.925,70.8804,0,19.0043,1223
44.3675,34.3268,0,9.3308,1224
32.1293,24.2502,0,4.2898,1225
35.8426,94.7917,0,17.5688,1226
37.5197,1.7419,0,22.8701,1227
30.8201,79.3768,0,7.1102,1228
2.201,85.4608,0,11.6247,1229
14.3375,83.5215,0,11.5032,1230
5.0732,91.3784,0,8.2792,1231
65.5039,24.2423,0,16.3966,1232
56.5237,76.39,0,5.6793,1233
63.3328,62.8809,0,2.4042,1234
2.0736,46.0839,0,3.4121,1235
16.0428,91.2637,0,2.7394,1236
1.0866,86.5275,0,25.4123,1237
91.0686,9.1831,0,36.7088,1238
76.7641,66.7813,0,17.726,1239
31.2094,79.0783,0,1.1966,1240
73.6409,53.6383,0,27.0592,1241
49.7141,92.5809,0,8.431,1242
50.582,84.3109,0,15.0178,1243
21.2941,23.2109,0,11.6287,1244
14.043,4.1533,0,-2.4271,1245
72.653,61.4855,0,5.1141,1246
45.3157,44.9912,0,23.7891,1247
63.5911,62.5735,0,11.2216,1248
96.1698,70.3276,0,13.3544,1249
55.3924,67.2806,0,23.3186,1250
59.4826,75.7436,0,-2.4887,1251
92.565,26.3911,0,13.372,1252
66.2484,73.7945,0,15.6439,1253
97.4189,96.2928,0,-1.768,1254
51.3725,45.2213,0,20.5995,1255
31.1045,68.7999,0,18.0369,1256
71.6216,86.6026,0,9.2109,1257
84.1099,99.5871,0,-8.1904,1258
32.9079,58.8847,0,-2.1756,1259
66.7776,93.6926,0,5.4222,1260
1.8292,31.0126,0,-1.7297,1261
90.688,49.9642,0,12.8088,1262
23.6519,85.7271,0,-7.4403,1263
26.4105,94.4962,0,8.3842,1264
40.1383,44.6854,0,1.1294,1265
75.858,57.6229,0,11.3047,1266
60.349,60.0953,0,7.4814,1267
9.1169,38.4997,0,18.791,1268
26.226,34.8674,0,-0.766,1269
74.8492,22.1505,0,-0.7298,1270
18.3064,96.8168,0,-1.1136,1271
8.3034,68.7071,0,12.3763,1272
17.2474,5.2217,0,9.8402,1273
33.2437,5.7024,0,36.022,1274
67.0295,17.4022,0,7.5382,1275
54.0594,30.284,0,21.1013,1276
92.4769,75.7838,0,7.2377,1277
81.8026,82.9166,0,7.1742,1278
80.8383,83.1057,0,19.8647,1279
29.4582,26.443,0,29.0031,1280
0.1828,15.7764,0,5.8054,1281
87.4135,4.7666,0,15.9617,1282
44.5176,37.886,0,22.5407,1283
32.4427,67.8185,0,-4.2698,1284
45.9213,25.0045,0,6.3154,1285
69.5555,73.7948,0,-0.5641,1286
56.1968,26.4333,0,10.9454,1287
42.3108,66.0588,0,11.1025,1288
82.6676,28.4897,0,20.4258,1289
33.8473,33.4387,0,14.7657,1290
4.7282,51.9932,0,-4.6557,1291
67.8275,38.2619,0,15.5688,1292
4.2637,97.1569,0,14.7749,1293
56.1418,3.0118,0,25.6804,1294
73.318,97.2447,0,19.3425,1295
57.2049,54.0673,0,22.8068,1296
43.3511,44.6705,0,14.4542,1297
67.5466,84.9092,0,18.3447,1298
73.613,62.6252,0,10.1378,1299
85.8282,76.6366,0,11.0385,1300
94.6786,13.5757,0,18.8315,1301
56.3792,1.937,0,8.54,1302
79.4439,93.4963,0,15.4745,1303
13.9549,54.7757,0,8.0776,1304
40.7449,1.8728,0,5.8699,1305
76.4244,23.7247,0,26.8698,1306
91.9339,36.7582,0,11.126,1307
98.6308,67.6213,0,0.9143,1308
37.0957,6.4715,0,19.2483,1309
57.5157,79.9815,0,32.4162,1310
21.28,52.437,0,-9.1084,1311
50.558,92.3914,0,-3.936,1312
31.8701,58.2732,0,6.8276,1313
16.5496,25.5414,0,6.8165,1314
26.2269,18.4923,0,6.0522,1315
14.9715,85.5645,0,12.216,1316
17.9326,44.7619,0,25.5903,1317
26.8074,66.2472,0,18.6869,1318
81.9334,41.4023,0,11.5662,1319
45.9733,59.4603,0,15.6456,1320
65.8886,58.6621,0,10.0203,1321
13.648,44.1087,0,10.5609,1322
96.8911,56.7611,0,29.0254,1323
99.5981,28.9396,0,7.5692,1324
68.9873,43.0875,0,19.5,1325
40.3959,94.3224,0,0.0108,1326
84.1169,49.37,0,0.9407,1327
40.5046,30.9971,0,14.6031,1328
16.7346,83.037,0,20.0685,1329
15.916,86.7848,0,19.6785,1330
22.7809,12.5742,0,31.5492,1331
78.8669,31.361,0,12.4172,1332
86.4488,50.8025,0,12.5025,1333
2.8567,69.5696,0,22.7048,1334
27.1249,37.3804,0,19.0946,1335
95.9275,22.6616,0,-0.611,1336
0.6686,85.199,0,5.8635,1337
25.3499,94.71,0,6.6164,1338
57.724,55.3728,0,12.813,1339
39.0192,82.4499,0,-11.3353,1340
86.9082,95.5071,0,-10.966,1341
82.3312,46.962,0,12.5947,1342
71.7909,13.5041,0,9.6515,1343
82.791,34.4971,0,-0.0394,1344
79.7548,29.0124,0,-0.0609,1345
99.6381,24.1106,0,10.0801,1346
84.2035,80.7882,0,24.5108,1347
49.6588,94.1712,0,4.9547,1348
3.7761,90.7737,0,9.6644,1349
29.2467,86.3912,0,3.2813,1350
10.3746,27.0294,0,14.0048,1351
13.0382,34.7103,0,15.5617,1352
87.3123,59.2974,0,12.541,1353
99.7984,25.2384,0,13.959,1354
28.6609,18.5724,0,5.6365,1355
37.1095,41.3661,0,33.6568,1356
33.4336,59.5773,0,2.3211,1357
10.7671,55.471,0,8.8025,1358
55.7387,5.6577,0,4.2882,1359
48.3907,31.7618,0,18.8181,1360
66.9409,80.1268,0,17.6616,1361
66.7618,59.2593,0,17.1336,1362
87.2416,87.0477,0,-10.0715,1363
80.654,15.0257,0,4.1009,1364
0.9255,38.6473,0,8.4182,1365
81.0424,51.6352,0,11.7932,1366
97.5979,83.3492,0,13.5865,1367
94.3424,71.328,0,0.5674,1368
10.5037,55.3821,0,13.4586,1369
40.2439,4.1034,0,23.9191,1370
89.9488,91.9492,0,5.5417,1371
41.1713,69.4649,0,4.8313,1372
11.5859,20.7186,0,29.6453,1373
75.4918,13.7426,0,22.558,1374
23.5647,65.727,0,16.8702,1375
84.8244,43.5241,0,8.8545,1376
85.7468,1.1407,0,-0.3135,1377
78.7279,96.1161,0,8.5456,1378
10.1743,75.3241,0,-3.4602,1379
86.3903,99.7396,0,25.6683,1380
50.9336,49.8782,0,10.7656,1381
90.5457,10.8179,0,13.149,1382
43.2204,10.1451,0,18.6678,1383
11.4509,28.3018,0,12.0777,1384
99.2793,24.0533,0,14.1587,1385
6.4901,39.1564,0,-7.1412,1386
14.9181,32.4664,0,13.7181,1387
71.4399,5.4187,0,13.982,1388
47.6622,55.1771,0,3.2954,1389
62.3185,9.7303,0,13.4526,1390
17.4677,29.5364,0,3.624,1391
64.9332,26.1859,0,12.1082,1392
47.8992,80.4897,0,3.3856,1393
83.2325,40.3986,0,-1.8686,1394
43.0008,39.0593,0,19.1688,1395
49.0184,79.8,0,19.8731,1396
60.8568,34.5275,0,15.1006,1397
30.5576,86.9391,0,3.7774,1398
97.992,21.1728,0,12.0796,1399
2.4415,81.5055,0,22.9942,1400
42.6437,73.1127,0,27.5672,1401
54.84,2.1931,0,12.8154,1402
4.8249,40.7011,0,2.1455,1403
64.3736,90.0393,0,2.32,1404
38.198,42.0749,0,10.8362,1405
33.9025,6.2485,0,7.1313,1406
65.3634,67.4262,0,2.8395,1407
74.6008,1.3918,0,-1.9375,1408
63.0203,63.0395,0,18.4638,1409
3.4418,59.2066,0,-4.4621,1410
41.1872,27.9619,0,13.9579,1411
15.5493,23.9107,0,13.2037,1412
48.3072,60.4739,0,9.5793,1413
52.2052,48.8032,0,16.7439,1414
7.5159,22.8511,0,-8.3273,1415
45.8236,24.6248,0,24.4355,1416
87.376,99.8188,0,21.3598,1417
49.0871,25.633,0,26.813,1418
81.2225,54.94,0,-4.6293,1419
39.049,70.0537,0,4.9991,1420
74.1589,80.8796,0,18.1695,1421
58.2995,66.6203,0,12.5541,1422
59.6392,80.2947,0,2.95,1423
53.2964,84.2397,0,22.4344,1424
29.8876,53.4673,0,11.8056,1425
96.2948,30.3716,0,32.6723,1426
86.2698,43.4343,0,7.4471,1427
74.3265,98.3849,0,19.4489,1428
83.0363,84.3167,0,7.8353,1429
24.2502,94.2869,0,16.2226,1430
16.3846,21.2832,0,15.4419,1431
24.4784,52.2762,0,-9.3372,1432
36.4549,86.3166,0,0.2177,1433
67.9646,98.4898,0,4.1908,1434
63.8756,80.8149,0,12.9548,1435
39.025,19.8877,0,2.7314,1436
60.3876,78.6719,0,2.2248,1437
42.6959,72.1555,0,14.5364,1438
4.0628,92.4458,0,3.0964,1439
1.4183,8.621,0,-1.0603,1440
15.0982,61.6398,0,4.4206,1441
85.9397,33.2192,0,7.8227,1442
13.9741,29.1874,0,10.0622,1443
63.7859,26.9401,0,-1.5448,1444
62.0251,24.6431,0,25.8353,1445
44.1795,30.1586,0,11.321,1446
52.6096,38.1015,0,19.3899,1447
65.2149,3.8479,0,-14.8131,1448
65.3848,0.9225,0,6.462,1449
86.3487,2.611,0,12.5888,1450
67.7924,46.2169,0,2.2715,1451
37.7026,43.2902,0,9.5563,1452
45.0232,48.8409,0,17.1806,1453
86.0297,51.5719,0,-2.1556,1454
52.3585,62.8751,0,6.1472,1455
55.9128,39.9846,0,-5.8269,1456
27.728,73.7498,0,33.3754,1457
