a_0,a_1,a_2,g,v,id
76.1367,17.7642,6.8433,0,2.474,588
44.0494,32.7052,51.1873,0,-1.1286,589
73.5605,38.3957,12.5866,0,26.526,590
70.9845,54.1086,15.1945,0,23.5193,591
51.6248,57.5455,41.5861,0,13.0027,592
46.8712,39.1426,8.7725,0,5.0325,593
67.3489,74.9418,16.7929,0,8.8796,594
20.1512,24.0711,59.851,0,-7.3995,595
54.7967,52.5636,21.8494,0,21.5876,596
9.0857,92.471,9.9639,0,14.506,597
57.6826,63.9033,43.1637,0,14.812,598
39.4898,64.1027,26.2094,0,14.456,599
60.2863,2.8877,34.5374,0,-3.5832,600
76.886,20.5908,64.4494,0,20.6419,601
51.7947,21.204,0.7017,0,8.2953,602
23.6601,47.184,60.4271,0,14.2547,603
32.9044,72.0649,66.4281,0,2.9006,604
71.4522,87.7285,8.8681,0,18.3083,605
61.2605,65.4072,23.0097,0,18.2549,606
13.6096,92.1436,24.0071,0,18.1043,607
51.72,63.3354,73.9209,0,10.9116,608
14.5589,50.7876,32.0194,0,8.5048,609
81.1143,19.162,99.4702,0,0.6799,610
52.144,42.3845,72.5657,0,8.054,611
44.0876,28.7794,66.1212,0,11.8541,612
52.6715,83.0098,48.9279,0,13.1781,613
57.2623,26.4874,21.1599,0,14.6984,614
94.1783,13.9296,91.607,0,-12.9018,615
83.9033,29.8878,47.0197,0,4.6951,616
8.5283,36.6671,92.6727,0,16.0466,617
4.2726,86.0828,68.3588,0,14.4514,618
58.9345,46.5653,26.0044,0,-3.3647,619
79.3,16.2474,62.5304,0,2.0002,620
67.8826,58.1174,72.7754,0,-14.7171,621
65.0185,62.8048,1.3158,0,7.2266,622
14.3542,60.1072,76.6912,0,18.7758,623
15.4346,76.3204,82.1205,0,21.2054,624
62.0614,6.7914,27.9438,0,8.6251,625
78.0065,57.8318,99.1956,0,21.1476,626
70.8247,14.1359,97.9129,0,18.394,627
63.7251,39.0487,2.2172,0,13.2391,628
29.6485,24.1867,77.6149,0,5.3403,629
87.2606,21.2999,31.9678,0,6.9369,630
87.4723,76.5216,42.0831,0,-17.6218,631
71.0806,71.5729,65.5782,0,6.6389,632
98.8238,92.4009,29.8239,0,-3.3755,633
23.69,64.7284,90.3273,0,14.8005,634
30.6276,36.7923,44.994,0,-0.8492,635
5.1969,77.6736,28.5342,0,19.4064,636
62.2006,42.3868,61.1289,0,-0.9585,637
16.0323,0.7523,10.6977,0,4.9315,638
38.4893,25.7097,48.4797,0,-1.8351,639
13.271,49.7409,95.0487,0,12.1937,640
17.1987,1.5543,33.8888,0,4.8807,641
10.9268,3.1203,31.0137,0,-9.1857,642
62.2034,92.0407,33.0424,0,10.9582,643
64.0973,24.9964,76.1178,0,4.8654,644
91.2126,44.1407,68.7218,0,-1.8262,645
41.0134,58.4078,98.6454,0,25.438,646
55.7637,45.283,9.606,0,21.5941,647
70.0791,65.4582,23.7444,0,6.2023,648
63.7071,9.6629,5.7288,0,17.3269,649
30.1373,52.684,55.7902,0,-1.4003,650
67.7778,0.0134,14.4448,0,23.9405,651
45.2335,19.8397,37.4486,0,19.2414,652
66.9455,46.1224,54.5859,0,19.344,653
10.3254,10.7138,72.4717,0,6.1319,654
31.247,11.5038,77.8181,0,13.5587,655
61.6514,74.0488,24.5835,0,7.0113,656
83.6669,68.4012,44.457,0,13.9011,657
82.9468,16.7808,70.4633,0,16.6646,658
57.0943,56.0718,1.6332,0,16.1765,659
63.0329,38.1435,25.6492,0,16.0006,660
38.3841,46.3116,59.4583,0,1.087,661
42.5462,80.6239,58.9015,0,6.4875,662
97.0485,60.2474,28.3291,0,-1.2786,663
85.2926,73.75,88.0588,0,9.0685,664
71.7829,25.3276,27.2815,0,20.5949,665
90.0083,32.3564,2.3224,0,27.6128,666
47.4268,78.8379,70.2957,0,9.0713,667
10.1916,72.9216,81.8551,0,8.1601,668
18.2218,81.638,95.128,0,-0.1713,669
3.2922,41.3943,46.6995,0,2.4493,670
95.3454,44.0861,1.1911,0,6.5725,671
99.202,65.9692,71.9089,0,8.4628,672
69.3487,94.0996,40.4947,0,9.2677,673
2.2821,47.7176,74.3702,0,13.9826,674
73.9241,0.2875,61.666,0,19.8725,675
76.9625,41.8881,70.3958,0,-7.4911,676
70.1534,6.4203,3.8888,0,1.8443,677
38.0966,64.499,76.1513,0,21.819,678
77.1378,28.3183,97.1737,0,-3.2657,679
63.5209,67.3346,15.4008,0,5.3372,680
67.458,43.1537,96.869,0,3.966,681
99.106,83.4,58.6193,0,-16.3334,682
60.0676,46.9685,36.9675,0,-9.3031,683
64.6305,16.9927,3.7261,0,20.8118,684
43.9151,44.0866,6.5825,0,11.3058,685
37.6733,62.4904,15.5991,0,18.8774,686
82.1787,49.7111,6.9125,0,29.4116,687
3.1985,64.8983,17.8987,0,24.0265,688
65.4205,98.7594,91.8204,0,0.1873,689
28.944,44.0414,95.7924,0,14.0821,690
3.786,47.8835,89.5726,0,13.9056,691
81.4771,28.2826,79.7936,0,13.0933,692
30.1807,3.2307,81.9834,0,4.5304,693
5.9852,65.0833,82.8953,0,19.6853,694
21.9756,93.3206,63.3595,0,3.5195,695
87.6068,42.3949,4.2662,0,7.9752,696
92.5778,36.8847,29.459,0,12.4241,697
4.3104,87.4961,86.788,0,10.9247,698
46.9732,8.1247,13.9253,0,22.1356,699
79.5592,7.6832,6.5319,0,5.847,700
77.7127,11.5809,82.0701,0,19.7593,701
11.5131,71.7622,44.5686,0,5.7366,702
50.1411,88.7987,53.9856,0,16.2378,703
84.9661,51.1446,8.0747,0,17.3686,704
50.6543,3.5095,87.9307,0,10.1914,705
99.4643,89.6365,52.8629,0,26.1624,706
32.4147,69.8748,54.6611,0,16.2577,707
69.3455,15.2485,40.5092,0,5.9624,708
77.7391,36.435,28.3624,0,4.1725,709
0.7977,14.3123,74.0576,0,17.7208,710
69.2787,65.2482,13.6854,0,18.6589,711
48.3904,12.58,96.5823,0,17.7147,712
81.7344,87.2217,17.2192,0,-0.1499,713
32.3515,98.5347,9.5075,0,-5.2498,714
79.3229,14.4611,25.1313,0,11.8398,715
67.0893,24.2959,79.9253,0,14.6061,716
76.9445,95.7422,77.4692,0,22.7415,717
3.1991,33.2008,39.408,0,9.2009,718
96.6316,42.113,27.0171,0,16.9075,719
4.6675,98.0972,72.2681,0,-11.375,720
99.5752,64.8557,0.7785,0,6.8785,721
98.8464,93.2084,86.0758,0,3.5438,722
70.8661,25.3394,92.6641,0,16.2462,723
17.0953,19.9247,56.6919,0,-2.7268,724
59.33,40.8011,81.3519,0,6.6392,725
3.0044,60.6788,32.9398,0,3.0429,726
88.9836,23.4205,54.8633,0,18.384,727
64.294,75.3083,89.0856,0,34.7047,728
45.3882,54.674,44.9639,0,3.3826,729
82.1964,36.5218,77.1383,0,3.8576,730
1.6699,36.3685,47.9894,0,23.0135,731
73.3804,63.6644,90.0748,0,0.6759,732
72.492,63.1475,92.0856,0,10.1538,733
86.8619,18.8192,74.8375,0,8.2807,734
41.3382,39.2305,15.3854,0,-24.9128,735
82.7291,73.6741,64.2937,0,26.734,736
21.4676,6.3168,93.2721,0,10.5595,737
91.1086,74.8861,9.8745,0,9.6377,738
15.4223,17.637,25.6608,0,18.5678,739
53.8477,42.4344,46.4097,0,4.0045,740
25.0807,31.5121,25.2449,0,7.0235,741
2.3314,93.7287,51.3741,0,23.3566,742
50.2123,42.1878,73.1006,0,11.1362,743
96.5397,41.4497,8.5643,0,-5.9688,744
79.8336,71.2473,2.545,0,-8.1998,745
94.8269,34.9681,47.175,0,10.8216,746
44.4904,74.4091,70.3454,0,3.6827,747
58.7141,2.499,35.5747,0,11.0045,748
30.7862,6.6685,9.7394,0,12.6197,749
12.8715,93.3991,31.5647,0,-0.6703,750
44.0227,69.4814,15.4531,0,13.9176,751
49.1252,70.9456,72.3379,0,-8.9191,752
99.1869,77.5248,36.077,0,0.0165,753
53.5105,89.5765,9.6195,0,9.3284,754
89.4213,50.3908,14.5401,0,16.0189,755
2.6978,47.0871,57.3669,0,7.3454,756
5.0541,62.8873,56.3121,0,6.2103,757
35.6747,13.0579,46.7917,0,8.4121,758
37.0621,32.9834,88.1798,0,6.5692,759
65.7368,99.6246,36.5292,0,6.6016,760
77.0523,65.7148,47.5052,0,4.2708,761
41.7761,26.6813,48.6306,0,13.9145,762
66.9375,88.6867,14.5425,0,16.2152,763
62.8069,19.2075,7.1707,0,-5.7619,764
13.6852,32.185,29.1373,0,13.3991,765
16.2269,97.5721,70.4893,0,1.4771,766
80.3309,49.7221,9.6899,0,0.7072,767
31.805,8.7482,31.6112,0,4.4046,768
27.231,35.6262,71.3334,0,17.2535,769
75.8866,30.9688,85.5972,0,16.5284,770
86.406,18.9222,64.9588,0,6.0947,771
55.7777,47.5242,24.0738,0,5.3143,772
71.2998,89.538,89.6484,0,17.6821,773
8.9251,46.3862,66.3181,0,16.0185,774
70.6886,5.7705,11.3042,0,-2.8041,775
60.7513,9.3913,8.1838,0,-4.0119,776
58.0611,21.6905,74.7632,0,3.984,777
90.2099,53.1062,70.2665,0,27.7053,778
76.4066,62.6671,64.6796,0,-7.3803,779
17.7202,16.1842,72.4386,0,22.0233,780
21.1422,52.0121,90.1464,0,-0.2052,781
86.9067,65.8653,9.0795,0,22.7248,782
51.6351,79.7043,99.7769,0,6.711,783
34.9142,49.9498,92.9403,0,10.8741,784
6.518,91.5809,43.9975,0,23.5313,785
12.1079,13.398,23.6864,0,19.7704,786
54.724,66.0318,86.037,0,-2.0406,787
48.1194,50.4305,66.2966,0,2.3867,788
26.9945,29.5992,62.2979,0,5.4522,789
19.571,54.8434,83.3242,0,5.6348,790
31.1783,17.3995,4.8547,0,-2.0421,791
61.2664,54.6566,65.8953,0,7.6899,792
87.0131,31.7499,79.6042,0,11.3055,793
49.4384,51.9633,73.7684,0,18.8686,794
2.6052,73.8414,80.6129,0,22.8488,795
1.8727,13.8319,87.1189,0,10.1129,796
5.4962,90.74,66.749,0,11.4982,797
75.8381,73.1963,89.486,0,-4.9225,798
35.9845,38.2814,64.9426,0,-4.7956,799
36.8159,41.8725,39.2137,0,7.1618,800
3.9635,73.6845,56.8962,0,22.3398,801
41.4904,77.5446,6.341,0,-0.749,802
63.6126,93.1191,89.1612,0,6.7112,803
29.4858,88.6651,34.2251,0,17.4191,804
41.3349,32.9692,26.6226,0,17.4182,805
53.4215,40.1338,33.5341,0,2.1102,806
40.3592,89.4886,28.0318,0,7.72,807
90.9212,46.6926,29.8776,0,3.4444,808
42.8571,73.9757,85.6409,0,12.021,809
96.7306,47.7323,95.1105,0,5.1292,810
17.0813,94.0914,19.2964,0,15.4168,811
84.0951,16.3815,85.4758,0,4.1873,812
66.1365,12.1399,93.6861,0,4.1684,813
84.3669,5.4399,3.8233,0,12.5662,814
73.7243,8.9871,74.6411,0,29.6442,815
13.7342,56.2944,64.6089,0,23.2543,816
36.6207,9.5802,48.8292,0,-0.7904,817
20.3165,22.3779,59.7193,0,28.0757,818
44.399,28.698,14.0342,0,12.3969,819
90.3965,94.0443,13.0252,0,6.2132,820
92.4637,26.571,79.247,0,5.0896,821
71.0493,54.6239,75.4587,0,19.6881,822
39.6308,6.2306,34.3461,0,23.4794,823
92.6182,58.9191,32.8211,0,-1.9388,824
48.1714,49.319,24.5012,0,12.409,825
33.1569,97.8143,56.0344,0,7.4753,826
94.3827,0.6216,81.1646,0,-3.8852,827
73.4613,99.9863,33.7746,0,-3.9769,828
74.3995,84.4619,69.3284,0,14.7418,829
27.1785,28.3233,40.4477,0,-7.8759,830
2.3774,90.505,81.107,0,22.4935,831
32.9559,60.6813,48.9198,0,23.6138,832
44.4686,60.9011,90.7371,0,8.0057,833
85.1381,95.1901,80.7177,0,11.1947,834
15.6673,42.1179,75.6882,0,23.2224,835
92.3637,64.1614,13.8664,0,-5.2644,836
42.0158,95.9496,13.2226,0,18.6152,837
59.0879,81.3453,9.2919,0,6.1393,838
11.236,47.8368,90.4324,0,24.3218,839
19.1482,79.3422,37.622,0,7.2937,840
26.431,58.9911,44.2925,0,-16.346,841
3.8377,87.3551,43.349,0,6.8077,842
84.5735,87.6075,73.6855,0,-1.981,843
59.6079,39.5515,71.3541,0,11.9936,844
85.4752,33.6947,95.4505,0,2.301,845
16.2739,72.6339,28.1088,0,6.7984,846
80.8885,94.6951,35.2498,0,3.895,847
25.5666,99.8662,82.7711,0,15.8804,848
86.5083,2.7693,95.2392,0,18.3343,849
92.6614,41.1717,7.6872,0,-6.6483,850
56.9446,53.5692,21.5931,0,8.6135,851
71.6272,79.4143,77.2737,0,-18.9908,852
81.0506,15.9596,60.5595,0,-5.8205,853
43.7901,26.0171,53.6622,0,-2.8086,854
49.36,1.6827,4.8776,0,14.4165,855
65.8543,52.0983,57.4884,0,20.7784,856
99.2,8.7643,37.2701,0,-6.9712,857
88.3714,62.024,65.5569,0,5.027,858
89.4352,79.1989,58.0771,0,20.2855,859
7.0886,96.2978,82.6634,0,10.7887,860
34.5972,10.0448,56.4086,0,0.4073,861
83.7297,59.6978,81.8318,0,22.8421,862
0.8475,23.3459,43.0652,0,-7.8642,863
17.5505,57.2892,53.7927,0,13.9902,864
64.789,1.3692,4.3731,0,18.4121,865
59.7752,73.4007,65.0908,0,15.4049,866
10.7512,86.5827,39.4508,0,12.4814,867
38.0292,67.0435,63.0088,0,4.3975,868
51.879,92.3139,81.1559,0,-2.4002,869
41.5199,51.2902,63.0258,0,1.4754,870
83.7408,19.9978,45.7724,0,12.6689,871
3.568,11.9182,75.735,0,16.0669,872
32.9951,30.4751,14.3884,0,0.8134,873
5.5265,38.2587,80.7609,0,5.2183,874
75.6773,97.4739,85.7476,0,-7.7296,875
78.5389,41.0026,38.7149,0,10.2573,876
56.0095,44.2562,62.2938,0,18.7445,877
64.3326,52.4808,21.5825,0,-10.6427,878
39.9577,22.4246,72.8847,0,4.4151,879
16.5221,2.8174,11.379,0,8.5552,880
61.9168,63.7643,52.8266,0,13.0842,881
25.6413,76.5552,36.6432,0,-2.1916,882
4.4488,21.6166,44.4748,0,-3.179,883
86.1455,77.4289,75.1459,0,-1.3444,884
58.9345,19.32,66.6142,0,7.2948,885
37.1103,29.3828,99.5651,0,2.5769,886
69.7117,35.9172,19.476,0,5.9976,887
83.078,18.8016,37.8453,0,16.2593,888
53.4932,25.1437,16.8886,0,30.9995,889
2.6864,53.3579,4.3732,0,4.802,890
43.3722,10.9521,80.4523,0,12.5629,891
8.5818,96.822,50.0124,0,18.0585,892
42.2191,55.2852,17.9468,0,12.4194,893
84.6926,73.9175,29.4694,0,2.1366,894
48.6039,29.4469,94.0197,0,17.2497,895
68.9738,7.7687,80.0733,0,-0.1148,896
35.8297,26.8565,32.7709,0,13.5831,897
98.6506,46.358,62.7389,0,7.0054,898
50.6645,6.2698,76.5735,0,0.6749,899
82.1526,31.1574,14.096,0,16.6816,900
4.5624,68.9968,6.6335,0,6.8722,901
11.2906,39.3894,29.1877,0,7.9187,902
10.7241,94.1871,94.6472,0,37.2797,903
90.9531,56.6034,40.4267,0,3.4809,904
74.1823,52.3768,22.7331,0,10.9597,905
65.1786,94.9766,53.5301,0,4.1112,906
14.5415,35.8335,51.0763,0,4.8272,907
59.818,88.0013,97.1683,0,12.352,908
18.1383,65.8308,2.1764,0,17.0658,909
60.6421,24.7877,73.4723,0,19.702,910
89.2051,97.0072,10.3927,0,5.0515,911
69.808,93.3413,28.6459,0,-1.1156,912
88.1312,9.061,4.1329,0,16.8997,913
71.0648,21.9765,58.829,0,6.4891,914
34.0285,72.2999,74.481,0,24.7452,915
45.016,12.7313,67.1391,0,-0.3859,916
43.925,70.8804,98.8193,0,4.5006,917
34.3268,32.1293,24.2502,0,19.3293,918
35.2867,36.2031,35.8426,0,19.1839,919
1.7419,96.4847,58.1029,0,6.8825,920
30.8201,79.3768,2.201,0,13.073,921
2.4198,14.3375,83.5215,0,6.0182,922
5.0732,91.3784,29.1825,0,14.7699,923
24.2423,56.5237,76.39,0,23.7881,924
66.7687,31.7383,63.3328,0,8.5875,925
46.0839,63.2725,38.1581,0,8.5182,926
16.0428,91.2637,1.0866,0,14.0017,927
99.1387,91.0686,9.1831,0,5.4768,928
76.7641,66.7813,86.4641,0,1.3523,929
79.0783,73.6409,53.6383,0,10.1961,930
98.5403,76.9475,49.7141,0,20.6063,931
84.3109,4.9953,12.9909,0,4.6636,932
21.2941,23.2109,14.043,0,22.3735,933
58.9971,72.653,61.4855,0,13.3044,934
45.3157,44.9912,1.4063,0,-0.5799,935
62.5735,96.1698,70.3276,0,0.5059,936
21.0733,61.0616,55.3924,0,3.7329,937
75.7436,45.8028,56.6861,0,-1.8917,938
92.565,26.3911,66.2484,0,8.596,939
57.3311,97.4189,96.2928,0,-8.5012,940
51.3725,45.2213,10.3252,0,2.6303,941
68.7999,71.6216,86.6026,0,5.5052,942
74.31,80.9398,84.1099,0,18.9312,943
58.8847,55.7236,57.0875,0,9.7683,944
66.7776,93.6926,1.8292,0,5.8892,945
51.6825,90.688,49.9642,0,20.3586,946
23.6519,85.7271,51.4703,0,11.6748,947
94.4962,40.1383,44.6854,0,2.3496,948
47.6758,33.0984,75.858,0,-2.0713,949
60.0953,29.4408,34.1722,0,3.7315,950
9.1169,38.4997,26.226,0,1.8652,951
68.4998,74.8492,22.1505,0,21.3951,952
18.3064,96.8168,46.6474,0,5.8844,953
68.7071,17.2474,5.2217,0,10.6318,954
25.0978,96.6152,33.2437,0,23.9507,955
17.4022,28.4731,47.6123,0,15.2239,956
54.0594,30.284,92.4769,0,10.6912,957
7.5106,81.8026,82.9166,0,-4.0233,958
80.8383,83.1057,17.3793,0,16.7262,959
26.443,0.1828,15.7764,0,5.045,960
34.7584,23.3316,87.4135,0,20.3714,961
37.886,86.4749,83.544,0,13.2025,962
32.4427,67.8185,45.9213,0,9.9956,963
46.5213,69.5555,73.7948,0,25.4445,964
56.1968,26.4333,13.7182,0,20.4663,965
66.0588,82.6676,28.4897,0,10.6909,966
6.8237,48.1618,33.8473,0,8.426,967
51.9932,44.2207,70.7416,0,12.6851,968
67.8275,38.2619,4.2637,0,16.6284,969
73.9037,56.1418,3.0118,0,8.8031,970
73.318,97.2447,14.9693,0,7.1856,971
54.0673,43.3511,44.6705,0,-2.7212,972
17.1966,36.0695,67.5466,0,19.5193,973
62.6252,22.9012,0.5473,0,-3.2606,974
85.8282,76.6366,94.6786,0,27.7633,975
33.0104,56.3792,1.937,0,30.3426,976
79.4439,93.4963,94.6252,0,13.0839,977
54.7757,40.7449,1.8728,0,14.5331,978
28.8213,77.8701,76.4244,0,11.7961,979
36.7582,76.9624,34.2354,0,32.3668,980
98.6308,67.6213,37.0957,0,15.9227,981
94.7139,57.5157,79.9815,0,12.5504,982
21.28,52.437,60.0288,0,21.0076,983
92.3914,31.8701,58.2732,0,5.5608,984
62.5278,9.6063,16.5496,0,9.7347,985
18.4923,41.8592,9.7403,0,17.7952,986
14.9715,85.5645,17.9326,0,6.1127,987
79.6604,26.8074,66.2472,0,11.3277,988
81.9334,41.4023,20.693,0,16.0802,989
59.4603,65.8886,58.6621,0,19.2828,990
24.4228,0.1574,13.648,0,-14.5628,991
56.7611,97.9775,84.1082,0,19.5315,992
99.5981,28.9396,68.9873,0,-8.3594,993
61.3325,40.3959,94.3224,0,18.5163,994
84.1169,49.37,42.5179,0,1.634,995
30.9971,16.7346,83.037,0,15.8193,996
12.1858,62.2898,15.916,0,14.851,997
12.5742,1.7778,90.4731,0,4.6922,998
78.8669,31.361,86.4488,0,2.977,999
56.7584,2.8567,69.5696,0,9.6456,1000
27.1249,37.3804,86.2777,0,-8.0721,1001
22.6616,0.6686,85.199,0,-7.7082,1002
60.9119,13.3071,25.3499,0,22.4039,1003
55.3728,77.0864,90.1287,0,5.7183,1004
39.0192,82.4499,86.9082,0,20.99,1005
89.2637,82.3312,46.962,0,6.8124,1006
71.7909,13.5041,74.4478,0,-4.9116,1007
34.4971,79.7548,29.0124,0,21.3838,1008
49.8733,39.718,99.6381,0,11.073,1009
80.7882,94.6744,69.2749,0,29.1814,1010
49.6588,94.1712,3.7761,0,23.7726,1011
20.2493,29.2467,86.3912,0,0.9824,1012
10.3746,27.0294,15.0675,0,11.3366,1013
34.7103,87.3123,59.2974,0,15.1141,1014
15.9184,10.4749,99.7984,0,9.8769,1015
18.5724,27.903,94.4613,0,18.2177,1016
37.1095,41.3661,33.4336,0,-0.0532,1017
26.066,10.7671,55.471,0,3.0962,1018
55.7387,5.6577,34.1479,0,-0.2203,1019
31.7618,66.9409,80.1268,0,15.2763,1020
11.9322,42.1859,66.7618,0,-6.9543,1021
87.0477,54.5495,88.7895,0,-1.1511,1022
80.654,15.0257,0.9255,0,2.7926,1023
2.8184,81.0424,51.6352,0,16.2365,1024
97.5979,83.3492,80.7828,0,-9.3027,1025
71.328,10.5037,55.3821,0,24.2071,1026
21.1238,64.2464,40.2439,0,30.7273,1027
91.9492,63.6723,20.7811,0,15.4657,1028
41.1713,69.4649,11.5859,0,11.1578,1029
93.4007,75.4918,13.7426,0,14.1996,1030
23.5647,65.727,97.3705,0,14.1904,1031
43.5241,85.7468,1.1407,0,28.9615,1032
52.2296,41.8659,78.7279,0,14.4952,1033
75.3241,36.2958,88.1562,0,8.8807,1034
86.3903,99.7396,50.9336,0,3.0964,1035
5.1155,90.5457,10.8179,0,10.0528,1036
43.2204,10.1451,3.7444,0,7.6833,1037
28.3018,99.2793,24.0533,0,14.3538,1038
78.7882,78.8932,6.4901,0,5.5848,1039
32.4664,13.0451,13.7917,0,13.5801,1040
71.4399,5.4187,47.6622,0,0.0421,1041
24.7505,62.3185,9.7303,0,6.6416,1042
17.4677,29.5364,44.9178,0,14.3113,1043
26.1859,47.8992,80.4897,0,23.8201,1044
66.9081,60.2703,83.2325,0,1.2685,1045
39.0593,13.0884,59.6561,0,16.0156,1046
49.0184,79.8,60.8568,0,-1.1598,1047
27.6522,30.5576,86.9391,0,26.3602,1048
97.992,21.1728,22.4743,0,8.047,1049
81.5055,42.6437,73.1127,0,8.9372,1050
2.5292,79.4573,54.84,0,13.1151,1051
40.7011,62.3213,45.3039,0,10.432,1052
64.3736,90.0393,38.198,0,-5.6446,1053
4.3662,33.9025,6.2485,0,18.505,1054
65.3634,67.4262,66.4009,0,-2.0333,1055
1.3918,63.0203,63.0395,0,-1.3706,1056
83.4272,75.4373,3.4418,0,1.3728,1057
27.9619,10.8301,12.1588,0,4.3667,1058
15.5493,23.9107,48.3072,0,3.8616,1059
20.4105,52.2052,48.8032,0,5.2547,1060
7.5159,22.8511,39.3817,0,20.1394,1061
24.6248,87.376,99.8188,0,5.5528,1062
15.543,87.237,49.0871,0,9.2728,1063
54.94,55.2424,69.7337,0,28.2749,1064
39.049,70.0537,74.1589,0,11.1353,1065
30.6718,58.2995,66.6203,0,7.068,1066
59.6392,80.2947,33.2089,0,2.1329,1067
84.2397,29.8876,53.4673,0,0.4933,1068
23.7352,92.4715,96.2948,0,3.4012,1069
43.4343,29.1997,38.0597,0,28.8035,1070
74.3265,98.3849,83.0363,0,14.6972,1071
19.5098,24.2502,94.2869,0,2.914,1072
16.3846,21.2832,79.366,0,15.0271,1073
52.2762,36.4549,86.3166,0,4.4431,1074
58.5288,47.649,67.9646,0,24.2061,1075
80.8149,81.1452,26.495,0,8.6479,1076
39.025,19.8877,60.3876,0,12.3715,1077
33.3132,42.6959,72.1555,0,-0.0959,1078
4.0628,92.4458,66.1191,0,8.4824,1079
8.621,15.0982,61.6398,0,9.2558,1080
55.9215,16.4187,85.9397,0,7.2908,1081
29.1874,75.0858,48.6461,0,14.7712,1082
63.7859,26.9401,62.0251,0,10.0366,1083
71.7057,44.1795,30.1586,0,11.6327,1084
52.6096,38.1015,80.7578,0,24.2816,1085
3.8479,65.3848,0.9225,0,7.3109,1086
39.9463,9.1621,86.3487,0,24.8509,1087
46.2169,50.9127,25.891,0,12.4584,1088
37.7026,43.2902,45.0232,0,-8.9303,1089
63.087,86.0297,51.5719,0,11.3811,1090
52.3585,62.8751,71.1996,0,8.767,1091
39.9846,27.728,73.7498,0,-2.7389,1092
5.9373,95.717,98.9819,0,26.6494,1093
95.7293,60.0963,83.5728,0,-2.6201,1094
18.5486,45.9028,2.2917,0,3.484,1095
17.3337,71.3081,17.639,0,18.4684,1096
16.0452,74.9457,91.0019,0,27.9059,1097
19.8732,60.5205,53.1951,0,0.9102,1098
5.1201,23.0006,57.2326,0,20.5969,1099
81.2236,45.4811,95.3665,0,-3.0005,1100
61.1378,27.902,33.101,0,6.2709,1101
64.3212,53.6717,82.3569,0,13.7567,1102
9.7381,15.3541,33.7959,0,11.5696,1103
35.2034,35.3937,50.764,0,17.4414,1104
73.969,51.9717,89.1224,0,23.4789,1105
66.1279,93.2115,57.572,0,15.6491,1106
71.0722,45.9451,7.4092,0,18.9353,1107
62.7472,38.188,18.4613,0,16.4645,1108
86.7863,95.8073,34.4208,0,9.0203,1109
97.3828,56.6636,54.6076,0,15.428,1110
31.3573,80.0561,18.851,0,2.4966,1111
93.5847,83.3334,44.4494,0,-2.8631,1112
72.3388,50.7037,13.6448,0,-5.4444,1113
92.7309,55.5822,26.5193,0,6.0481,1114
51.3457,69.5112,28.4489,0,14.4393,1115
30.0465,20.702,29.4376,0,14.8123,1116
4.2165,43.6338,69.1355,0,16.0228,1117
10.3252,41.9039,87.4399,0,10.3918,1118
26.8795,40.1578,35.4148,0,12.4548,1119
21.4984,4.1956,39.3361,0,13.6212,1120
75.975,27.8463,98.9182,0,-6.7999,1121
56.7995,56.7746,78.1587,0,9.5675,1122
78.4443,20.5338,16.0686,0,12.9171,1123
7.8382,23.172,39.7352,0,16.6454,1124
63.0148,2.7588,61.4642,0,4.7698,1125
65.5816,56.7365,29.8066,0,-10.4171,1126
38.2222,61.3223,80.2804,0,1.3933,1127
36.3752,61.902,4.4298,0,22.0483,1128
10.1131,65.8902,85.7429,0,3.9276,1129
77.2036,6.8067,67.0602,0,25.2639,1130
43.5162,20.0621,20.4398,0,16.5315,1131
40.5339,47.2777,16.1003,0,-3.542,1132
98.9188,52.4858,7.3964,0,-7.5074,1133
32.0073,73.2638,8.0078,0,20.6832,1134
76.7695,61.2345,45.5379,0,14.0714,1135
79.543,5.1021,25.0395,0,20.8541,1136
29.1769,29.4419,66.8091,0,22.066,1137
65.6089,49.3072,47.1776,0,4.276,1138
72.1116,68.4097,36.667,0,6.2234,1139
30.8227,75.2524,98.1159,0,10.4812,1140
46.3368,44.2471,14.473,0,2.2247,1141
6.4365,64.7801,20.9194,0,-9.4505,1142
13.5447,66.5216,28.6058,0,24.1195,1143
87.2659,58.4397,76.7343,0,17.8884,1144
69.093,53.7887,45.5834,0,2.4141,1145
0.5188,64.1858,90.0627,0,7.2517,1146
35.196,43.7218,70.1504,0,17.402,1147
77.0438,65.1926,4.6658,0,11.5457,1148
37.5419,59.6936,11.7053,0,15.7531,1149
60.5856,6.7011,25.1466,0,7.7435,1150
14.556,76.2051,97.9454,0,15.4436,1151
64.0672,90.7487,65.8153,0,5.6066,1152
6.1467,44.9065,33.1902,0,7.8299,1153
65.9,4.7945,5.6176,0,7.166,1154
22.8366,86.3373,76.7926,0,9.8764,1155
26.125,93.3146,55.5653,0,11.3882,1156
8.0031,72.5069,62.8917,0,26.0844,1157
84.6919,67.8557,87.7379,0,-12.8869,1158
62.0716,21.1402,51.4784,0,7.716,1159
18.5313,6.7365,28.5268,0,17.1953,1160
87.6691,50.8542,52.9877,0,29.2619,1161
12.0504,96.5178,18.6355,0,26.1142,1162
4.9235,94.0873,3.1031,0,7.9828,1163
57.2701,73.2541,31.5366,0,24.5365,1164
75.2411,5.5289,3.3139,0,11.9455,1165
11.2059,73.507,94.2494,0,28.6411,1166
97.0948,9.1313,25.586,0,25.8466,1167
